Date,Ozone,Status,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,Sulphur dioxide,Status,Sulphur dioxide,Status
21/07/2009,40,V ugm-3,2,V ugm-3,11,V ugm-3,13,V ugm-3,No data,,0,V ugm-3
22/07/2009,46,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,1,V ugm-3
23/07/2009,43,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
24/07/2009,39,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,0,V ugm-3
25/07/2009,44,V ugm-3,0,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
26/07/2009,38,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,0,V ugm-3
27/07/2009,39,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
28/07/2009,50,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
29/07/2009,44,V ugm-3,2,V ugm-3,8,V ugm-3,12,V ugm-3,No data,,0,V ugm-3
30/07/2009,No data,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,0,V ugm-3
31/07/2009,No data,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,3,V ugm-3
01/08/2009,43,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
02/08/2009,37,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
03/08/2009,44,V ugm-3,2,V ugm-3,9,V ugm-3,12,V ugm-3,No data,,0,V ugm-3
04/08/2009,43,V ugm-3,1,V ugm-3,9,V ugm-3,11,V ugm-3,No data,,0,V ugm-3
05/08/2009,45,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,1,V ugm-3
06/08/2009,51,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
07/08/2009,38,V ugm-3,2,V ugm-3,8,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
08/08/2009,57,V ugm-3,2,V ugm-3,6,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
09/08/2009,72,V ugm-3,1,V ugm-3,4,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
10/08/2009,44,V ugm-3,2,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,1,V ugm-3
11/08/2009,51,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,1,V ugm-3
12/08/2009,28,V ugm-3,2,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,0,V ugm-3
13/08/2009,37,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,2,V ugm-3
14/08/2009,39,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
15/08/2009,41,V ugm-3,1,V ugm-3,3,V ugm-3,4,V ugm-3,No data,,3,V ugm-3
16/08/2009,46,V ugm-3,1,V ugm-3,5,V ugm-3,7,V ugm-3,No data,,2,V ugm-3
17/08/2009,36,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
18/08/2009,42,V ugm-3,4,V ugm-3,12,V ugm-3,18,V ugm-3,No data,,2,V ugm-3
19/08/2009,67,V ugm-3,2,V ugm-3,12,V ugm-3,16,V ugm-3,No data,,3,V ugm-3
20/08/2009,50,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
21/08/2009,42,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,1,V ugm-3
22/08/2009,42,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
23/08/2009,73,V ugm-3,1,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,1,V ugm-3
24/08/2009,48,V ugm-3,2,V ugm-3,10,V ugm-3,14,V ugm-3,No data,,1,V ugm-3
25/08/2009,43,V ugm-3,2,V ugm-3,8,V ugm-3,11,V ugm-3,No data,,0,V ugm-3
26/08/2009,46,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,0,V ugm-3
27/08/2009,46,V ugm-3,2,V ugm-3,5,V ugm-3,7,V ugm-3,No data,,0,V ugm-3
28/08/2009,42,V ugm-3,2,V ugm-3,3,V ugm-3,6,V ugm-3,No data,,0,V ugm-3
29/08/2009,43,V ugm-3,1,V ugm-3,3,V ugm-3,6,V ugm-3,No data,,3,V ugm-3
30/08/2009,43,V ugm-3,1,V ugm-3,4,V ugm-3,6,V ugm-3,No data,,3,V ugm-3
31/08/2009,47,V ugm-3,2,V ugm-3,5,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
01/09/2009,42,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,1,V ugm-3
02/09/2009,43,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,1,V ugm-3
03/09/2009,53,V ugm-3,1,V ugm-3,2,V ugm-3,4,V ugm-3,No data,,3,V ugm-3
04/09/2009,49,V ugm-3,2,V ugm-3,5,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
05/09/2009,48,V ugm-3,2,V ugm-3,3,V ugm-3,5,V ugm-3,No data,,3,V ugm-3
06/09/2009,54,V ugm-3,1,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,0,V ugm-3
07/09/2009,38,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,0,V ugm-3
08/09/2009,45,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,0,V ugm-3
09/09/2009,46,V ugm-3,2,V ugm-3,4,V ugm-3,6,V ugm-3,No data,,3,V ugm-3
10/09/2009,40,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,1,V ugm-3
11/09/2009,36,V ugm-3,2,V ugm-3,2,V ugm-3,5,V ugm-3,No data,,0,V ugm-3
12/09/2009,37,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,2,V ugm-3
13/09/2009,48,V ugm-3,1,V ugm-3,4,V ugm-3,6,V ugm-3,No data,,2,V ugm-3
14/09/2009,55,V ugm-3,1,V ugm-3,2,V ugm-3,4,V ugm-3,No data,,2,V ugm-3
15/09/2009,63,V ugm-3,1,V ugm-3,3,V ugm-3,5,V ugm-3,No data,,3,V ugm-3
16/09/2009,62,V ugm-3,2,V ugm-3,3,V ugm-3,5,V ugm-3,No data,,3,V ugm-3
17/09/2009,65,V ugm-3,1,V ugm-3,3,V ugm-3,6,V ugm-3,No data,,3,V ugm-3
18/09/2009,57,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,0,V ugm-3
19/09/2009,52,V ugm-3,2,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
20/09/2009,49,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,1,V ugm-3
21/09/2009,36,V ugm-3,2,V ugm-3,14,V ugm-3,17,V ugm-3,No data,,3,V ugm-3
22/09/2009,44,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
23/09/2009,38,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,0,V ugm-3
24/09/2009,29,V ugm-3,3,V ugm-3,12,V ugm-3,17,V ugm-3,No data,,1,V ugm-3
25/09/2009,28,V ugm-3,5,V ugm-3,17,V ugm-3,25,V ugm-3,No data,,0,V ugm-3
26/09/2009,23,V ugm-3,4,V ugm-3,15,V ugm-3,20,V ugm-3,No data,,0,V ugm-3
27/09/2009,23,V ugm-3,2,V ugm-3,10,V ugm-3,14,V ugm-3,No data,,1,V ugm-3
28/09/2009,25,V ugm-3,3,V ugm-3,9,V ugm-3,13,V ugm-3,No data,,2,V ugm-3
29/09/2009,24,V ugm-3,3,V ugm-3,9,V ugm-3,13,V ugm-3,No data,,3,V ugm-3
30/09/2009,34,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,3,V ugm-3
01/10/2009,34,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
02/10/2009,31,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,0,V ugm-3
03/10/2009,52,V ugm-3,0,V ugm-3,2,V ugm-3,3,V ugm-3,No data,,0,V ugm-3
04/10/2009,39,V ugm-3,0,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,0,V ugm-3
05/10/2009,18,V ugm-3,4,V ugm-3,17,V ugm-3,22,V ugm-3,No data,,1,V ugm-3
06/10/2009,28,V ugm-3,3,V ugm-3,11,V ugm-3,15,V ugm-3,No data,,1,V ugm-3
07/10/2009,45,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
08/10/2009,28,V ugm-3,4,V ugm-3,19,V ugm-3,24,V ugm-3,No data,,1,V ugm-3
09/10/2009,28,V ugm-3,2,V ugm-3,19,V ugm-3,23,V ugm-3,No data,,1,V ugm-3
10/10/2009,29,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,0,V ugm-3
11/10/2009,41,V ugm-3,1,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
12/10/2009,38,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
13/10/2009,16,V ugm-3,15,V ugm-3,24,V ugm-3,46,V ugm-3,No data,,3,V ugm-3
14/10/2009,26,V ugm-3,1,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,3,V ugm-3
15/10/2009,15,V ugm-3,8,V ugm-3,21,V ugm-3,33,V ugm-3,No data,,3,V ugm-3
16/10/2009,43,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,3,V ugm-3
17/10/2009,40,V ugm-3,0,V ugm-3,4,V ugm-3,4,V ugm-3,No data,,0,V ugm-3
18/10/2009,25,V ugm-3,2,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,1,V ugm-3
19/10/2009,26,V ugm-3,4,V ugm-3,22,V ugm-3,28,V ugm-3,No data,,4,V ugm-3
20/10/2009,29,V ugm-3,1,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,1,V ugm-3
21/10/2009,30,V ugm-3,1,V ugm-3,11,V ugm-3,13,V ugm-3,No data,,0,V ugm-3
22/10/2009,34,V ugm-3,1,V ugm-3,9,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
23/10/2009,28,V ugm-3,2,V ugm-3,16,V ugm-3,19,V ugm-3,No data,,3,V ugm-3
24/10/2009,34,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,0,V ugm-3
25/10/2009,54,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,2,V ugm-3
26/10/2009,32,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,1,V ugm-3
27/10/2009,28,V ugm-3,2,V ugm-3,15,V ugm-3,18,V ugm-3,No data,,3,V ugm-3
28/10/2009,20,V ugm-3,3,V ugm-3,19,V ugm-3,24,V ugm-3,No data,,0,V ugm-3
29/10/2009,11,V ugm-3,13,V ugm-3,23,V ugm-3,43,V ugm-3,No data,,2,V ugm-3
30/10/2009,14,V ugm-3,4,V ugm-3,29,V ugm-3,36,V ugm-3,No data,,6,V ugm-3
31/10/2009,13,V ugm-3,5,V ugm-3,17,V ugm-3,24,V ugm-3,No data,,2,V ugm-3
01/11/2009,43,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,3,V ugm-3
02/11/2009,39,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,3,V ugm-3
03/11/2009,41,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
04/11/2009,37,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,0,V ugm-3
05/11/2009,33,V ugm-3,2,V ugm-3,11,V ugm-3,13,V ugm-3,No data,,3,V ugm-3
06/11/2009,22,V ugm-3,3,V ugm-3,16,V ugm-3,20,V ugm-3,No data,,4,V ugm-3
07/11/2009,39,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,3,V ugm-3
08/11/2009,38,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
09/11/2009,14,V ugm-3,6,V ugm-3,19,V ugm-3,29,V ugm-3,No data,,5,V ugm-3
10/11/2009,3,V ugm-3,18,V ugm-3,31,V ugm-3,59,V ugm-3,No data,,3,V ugm-3
11/11/2009,14,V ugm-3,11,V ugm-3,27,V ugm-3,44,V ugm-3,No data,,4,V ugm-3
12/11/2009,36,V ugm-3,2,V ugm-3,16,V ugm-3,18,V ugm-3,No data,,9,V ugm-3
13/11/2009,46,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,2,V ugm-3
14/11/2009,60,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
15/11/2009,42,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,2,V ugm-3
16/11/2009,50,V ugm-3,1,V ugm-3,10,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
17/11/2009,53,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
18/11/2009,63,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
19/11/2009,59,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
20/11/2009,43,V ugm-3,1,V ugm-3,16,V ugm-3,17,V ugm-3,No data,,2,V ugm-3
21/11/2009,38,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,3,V ugm-3
22/11/2009,67,V ugm-3,0,V ugm-3,3,V ugm-3,3,V ugm-3,No data,,3,V ugm-3
23/11/2009,64,V ugm-3,1,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,3,V ugm-3
24/11/2009,59,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,4,V ugm-3
25/11/2009,62,V ugm-3,1,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
26/11/2009,53,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,1,V ugm-3
27/11/2009,35,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,2,V ugm-3
28/11/2009,45,V ugm-3,0,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
29/11/2009,57,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,3,V ugm-3
30/11/2009,48,V ugm-3,0,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,2,V ugm-3
01/12/2009,14,V ugm-3,16,V ugm-3,29,V ugm-3,54,V ugm-3,No data,,5,V ugm-3
02/12/2009,41,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,1,V ugm-3
03/12/2009,40,V ugm-3,1,V ugm-3,15,V ugm-3,16,V ugm-3,No data,,4,V ugm-3
04/12/2009,30,V ugm-3,2,V ugm-3,24,V ugm-3,27,V ugm-3,No data,,3,V ugm-3
05/12/2009,50,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,4,V ugm-3
06/12/2009,61,V ugm-3,0,V ugm-3,4,V ugm-3,4,V ugm-3,No data,,6,V ugm-3
07/12/2009,54,V ugm-3,0,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
08/12/2009,43,V ugm-3,1,V ugm-3,16,V ugm-3,18,V ugm-3,No data,,1,V ugm-3
09/12/2009,26,V ugm-3,4,V ugm-3,22,V ugm-3,29,V ugm-3,No data,,3,V ugm-3
10/12/2009,33,V ugm-3,2,V ugm-3,19,V ugm-3,22,V ugm-3,No data,,2,V ugm-3
11/12/2009,8,V ugm-3,10,V ugm-3,28,V ugm-3,43,V ugm-3,No data,,3,V ugm-3
12/12/2009,37,V ugm-3,0,V ugm-3,10,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
13/12/2009,49,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
14/12/2009,13,V ugm-3,6,V ugm-3,22,V ugm-3,32,V ugm-3,No data,,4,V ugm-3
15/12/2009,9,V ugm-3,22,V ugm-3,37,V ugm-3,71,V ugm-3,No data,,8,V ugm-3
16/12/2009,4,V ugm-3,42,V ugm-3,43,V ugm-3,107,V ugm-3,No data,,7,V ugm-3
17/12/2009,52,V ugm-3,1,V ugm-3,4,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
18/12/2009,49,V ugm-3,2,V ugm-3,9,V ugm-3,11,V ugm-3,No data,,1,V ugm-3
19/12/2009,27,V ugm-3,4,V ugm-3,26,V ugm-3,32,V ugm-3,No data,,5,V ugm-3
20/12/2009,51,V ugm-3,2,V ugm-3,13,V ugm-3,16,V ugm-3,No data,,3,V ugm-3
21/12/2009,43,V ugm-3,2,V ugm-3,17,V ugm-3,20,V ugm-3,No data,,3,V ugm-3
22/12/2009,26,V ugm-3,2,V ugm-3,30,V ugm-3,34,V ugm-3,No data,,1,V ugm-3
23/12/2009,25,V ugm-3,8,V ugm-3,37,V ugm-3,49,V ugm-3,No data,,1,V ugm-3
24/12/2009,38,V ugm-3,1,V ugm-3,15,V ugm-3,18,V ugm-3,No data,,0,V ugm-3
25/12/2009,22,V ugm-3,3,V ugm-3,23,V ugm-3,27,V ugm-3,No data,,3,V ugm-3
26/12/2009,55,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,0,V ugm-3
27/12/2009,60,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,0,V ugm-3
28/12/2009,16,V ugm-3,5,V ugm-3,22,V ugm-3,29,V ugm-3,No data,,3,V ugm-3
29/12/2009,30,V ugm-3,1,V ugm-3,18,V ugm-3,19,V ugm-3,No data,,2,V ugm-3
30/12/2009,40,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,2,V ugm-3
31/12/2009,62,V ugm-3,2,V ugm-3,2,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
01/01/2010,40,V ugm-3,1,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,3,V ugm-3
02/01/2010,32,V ugm-3,1,V ugm-3,13,V ugm-3,14,V ugm-3,No data,,1,V ugm-3
03/01/2010,24,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,2,V ugm-3
04/01/2010,6,V ugm-3,20,V ugm-3,32,V ugm-3,63,V ugm-3,No data,,3,V ugm-3
05/01/2010,6,V ugm-3,17,V ugm-3,37,V ugm-3,63,V ugm-3,No data,,2,V ugm-3
06/01/2010,31,V ugm-3,14,V ugm-3,23,V ugm-3,44,V ugm-3,No data,,4,V ugm-3
07/01/2010,53,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,4,V ugm-3
08/01/2010,40,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,1,V ugm-3
09/01/2010,58,V ugm-3,1,V ugm-3,3,V ugm-3,4,V ugm-3,No data,,0,V ugm-3
10/01/2010,66,V ugm-3,1,V ugm-3,3,V ugm-3,4,V ugm-3,No data,,1,V ugm-3
11/01/2010,28,V ugm-3,1,V ugm-3,17,V ugm-3,18,V ugm-3,No data,,1,V ugm-3
12/01/2010,20,V ugm-3,2,V ugm-3,26,V ugm-3,28,V ugm-3,No data,,4,V ugm-3
13/01/2010,5,V ugm-3,8,V ugm-3,34,V ugm-3,46,V ugm-3,No data,,2,V ugm-3
14/01/2010,3,V ugm-3,12,V ugm-3,35,V ugm-3,54,V ugm-3,No data,,2,V ugm-3
15/01/2010,16,V ugm-3,13,V ugm-3,29,V ugm-3,49,V ugm-3,No data,,3,V ugm-3
16/01/2010,30,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,2,V ugm-3
17/01/2010,38,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
18/01/2010,30,V ugm-3,1,V ugm-3,17,V ugm-3,19,V ugm-3,No data,,0,V ugm-3
19/01/2010,18,V ugm-3,5,V ugm-3,22,V ugm-3,31,V ugm-3,No data,,1,V ugm-3
20/01/2010,23,V ugm-3,1,V ugm-3,20,V ugm-3,22,V ugm-3,No data,,1,V ugm-3
21/01/2010,9,V ugm-3,8,V ugm-3,21,V ugm-3,33,V ugm-3,No data,,2,V ugm-3
22/01/2010,25,V ugm-3,1,V ugm-3,14,V ugm-3,15,V ugm-3,No data,,1,V ugm-3
23/01/2010,19,V ugm-3,3,V ugm-3,19,V ugm-3,24,V ugm-3,No data,,5,V ugm-3
24/01/2010,18,V ugm-3,2,V ugm-3,14,V ugm-3,17,V ugm-3,No data,,1,V ugm-3
25/01/2010,24,V ugm-3,1,V ugm-3,9,V ugm-3,11,V ugm-3,No data,,3,V ugm-3
26/01/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
27/01/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
28/01/2010,45,V ugm-3,2,V ugm-3,13,V ugm-3,16,V ugm-3,No data,,4,V ugm-3
29/01/2010,60,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
30/01/2010,41,V ugm-3,2,V ugm-3,16,V ugm-3,18,V ugm-3,No data,,4,V ugm-3
31/01/2010,33,V ugm-3,1,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,0,V ugm-3
01/02/2010,34,V ugm-3,3,V ugm-3,22,V ugm-3,26,V ugm-3,No data,,2,V ugm-3
02/02/2010,57,V ugm-3,1,V ugm-3,11,V ugm-3,13,V ugm-3,No data,,3,V ugm-3
03/02/2010,16,V ugm-3,12,V ugm-3,33,V ugm-3,51,V ugm-3,No data,,1,V ugm-3
04/02/2010,34,V ugm-3,2,V ugm-3,21,V ugm-3,25,V ugm-3,No data,,3,V ugm-3
05/02/2010,35,V ugm-3,2,V ugm-3,20,V ugm-3,22,V ugm-3,No data,,4,V ugm-3
06/02/2010,31,V ugm-3,3,V ugm-3,15,V ugm-3,19,V ugm-3,No data,,4,V ugm-3
07/02/2010,44,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,4,V ugm-3
08/02/2010,64,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,1,V ugm-3
09/02/2010,63,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,0,V ugm-3
10/02/2010,65,V ugm-3,1,V ugm-3,4,V ugm-3,5,V ugm-3,No data,,0,V ugm-3
11/02/2010,63,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,0,V ugm-3
12/02/2010,48,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,0,V ugm-3
13/02/2010,59,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,0,V ugm-3
14/02/2010,52,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,1,V ugm-3
15/02/2010,25,V ugm-3,8,V ugm-3,24,V ugm-3,37,V ugm-3,No data,,4,V ugm-3
16/02/2010,39,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,2,V ugm-3
17/02/2010,29,V ugm-3,4,V ugm-3,23,V ugm-3,29,V ugm-3,No data,,3,V ugm-3
18/02/2010,19,V ugm-3,7,V ugm-3,30,V ugm-3,41,V ugm-3,No data,,3,V ugm-3
19/02/2010,53,V ugm-3,2,V ugm-3,13,V ugm-3,16,V ugm-3,No data,,3,V ugm-3
20/02/2010,29,V ugm-3,3,V ugm-3,18,V ugm-3,22,V ugm-3,No data,,2,V ugm-3
21/02/2010,33,V ugm-3,4,V ugm-3,17,V ugm-3,23,V ugm-3,No data,,2,V ugm-3
22/02/2010,48,V ugm-3,2,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
23/02/2010,56,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
24/02/2010,37,V ugm-3,3,V ugm-3,21,V ugm-3,25,V ugm-3,No data,,2,V ugm-3
25/02/2010,37,V ugm-3,3,V ugm-3,12,V ugm-3,16,V ugm-3,No data,,2,V ugm-3
26/02/2010,51,V ugm-3,1,V ugm-3,11,V ugm-3,13,V ugm-3,No data,,2,V ugm-3
27/02/2010,54,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,1,V ugm-3
28/02/2010,56,V ugm-3,1,V ugm-3,9,V ugm-3,11,V ugm-3,No data,,3,V ugm-3
01/03/2010,42,V ugm-3,5,V ugm-3,14,V ugm-3,23,V ugm-3,No data,,4,V ugm-3
02/03/2010,28,V ugm-3,13,V ugm-3,25,V ugm-3,46,V ugm-3,No data,,4,V ugm-3
03/03/2010,45,V ugm-3,3,V ugm-3,14,V ugm-3,18,V ugm-3,No data,,2,V ugm-3
04/03/2010,57,V ugm-3,1,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,0,V ugm-3
05/03/2010,28,V ugm-3,9,V ugm-3,26,V ugm-3,40,V ugm-3,No data,,3,V ugm-3
06/03/2010,68,V ugm-3,1,V ugm-3,5,V ugm-3,7,V ugm-3,No data,,1,V ugm-3
07/03/2010,56,V ugm-3,1,V ugm-3,5,V ugm-3,7,V ugm-3,No data,,0,V ugm-3
08/03/2010,46,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,3,V ugm-3
09/03/2010,61,V ugm-3,1,V ugm-3,4,V ugm-3,6,V ugm-3,No data,,2,V ugm-3
10/03/2010,81,V ugm-3,1,V ugm-3,2,V ugm-3,3,V ugm-3,No data,,2,V ugm-3
11/03/2010,46,V ugm-3,2,V ugm-3,13,V ugm-3,16,V ugm-3,No data,,2,V ugm-3
12/03/2010,53,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,3,V ugm-3
13/03/2010,63,V ugm-3,1,V ugm-3,5,V ugm-3,7,V ugm-3,No data,,3,V ugm-3
14/03/2010,58,V ugm-3,2,V ugm-3,4,V ugm-3,7,V ugm-3,No data,,3,V ugm-3
15/03/2010,54,V ugm-3,2,V ugm-3,8,V ugm-3,11,V ugm-3,No data,,3,V ugm-3
16/03/2010,41,V ugm-3,3,V ugm-3,20,V ugm-3,25,V ugm-3,No data,,0,V ugm-3
17/03/2010,46,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,1,V ugm-3
18/03/2010,63,V ugm-3,2,V ugm-3,16,V ugm-3,18,V ugm-3,No data,,3,V ugm-3
19/03/2010,57,V ugm-3,2,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,2,V ugm-3
20/03/2010,66,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,3,V ugm-3
21/03/2010,57,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,3,V ugm-3
22/03/2010,52,V ugm-3,2,V ugm-3,17,V ugm-3,20,V ugm-3,No data,,2,V ugm-3
23/03/2010,37,V ugm-3,5,V ugm-3,14,V ugm-3,22,V ugm-3,No data,,2,V ugm-3
24/03/2010,35,V ugm-3,3,V ugm-3,22,V ugm-3,27,V ugm-3,No data,,4,V ugm-3
25/03/2010,50,V ugm-3,2,V ugm-3,13,V ugm-3,16,V ugm-3,No data,,2,V ugm-3
